playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
Kellin,BNK FEARX,sup,16.01,2026,2026-01-15 11:14:42,356.0,-248.0,-7.0,3770.0,3332.0,18.0,1,4,8,19,361.5589,0.0923547,599.2725,209.515,137,4.746,61,22,2.1132,0.7621,13,4204,145.6351,0.0982785,1.1778,998.0,0.0,0.0,0.0,LCK,complete,1732,1
Kingen,Nongshim RedForce,top,16.01,2026,2026-01-15 11:14:42,-540.0,-186.0,-25.0,4833.0,8547.0,115.0,3,2,3,11,462.2286,0.192581,1229.3072,1170.485,46,1.5935,12,10,0.4157,0.3464,5,7145,247.5173,0.224954,9.1109,4242.0,0.0,0.0,0.0,LCK,complete,1732,0
Sponge,Nongshim RedForce,jng,16.01,2026,2026-01-15 11:14:42,-226.0,-335.0,-14.0,5678.0,6782.0,115.0,5,3,4,11,500.6813,0.208602,996.8245,828.8799,60,2.0785,8,19,0.2771,0.6582,5,7857,272.1824,0.24737,6.6859,0.0,1.0,0.0,0.0,LCK,complete,1732,0
Scout,Nongshim RedForce,mid,16.01,2026,2026-01-15 11:14:42,-274.0,-613.0,6.0,5274.0,7745.0,150.0,0,5,7,11,671.4319,0.279743,759.9076,713.6605,19,0.6582,10,2,0.3464,0.0693,3,5626,194.8961,0.17713,8.7644,0.0,0.0,1.0,0.0,LCK,complete,1732,0
Taeyoon,Nongshim RedForce,bot,16.01,2026,2026-01-15 11:14:42,153.0,125.0,-2.0,6150.0,6397.0,148.0,3,4,1,11,652.067,0.271675,621.9977,299.2032,37,1.2818,14,7,0.485,0.2425,5,8469,293.3834,0.266638,9.7344,1099.0,0.0,0.0,0.0,LCK,complete,1732,0
Lehends,Nongshim RedForce,sup,16.01,2026,2026-01-15 11:14:42,-356.0,248.0,7.0,3414.0,3580.0,25.0,0,5,5,11,113.7644,0.0473984,889.0185,922.8637,117,4.0531,61,12,2.1132,0.4157,15,2665,92.321,0.0839075,1.3164,0.0,0.0,0.0,0.0,LCK,complete,1732,0
Siwoo,Dplus Kia,top,16.01,2026,2026-01-16 08:05:40,-307.0,-562.0,1.0,5040.0,8590.0,144.0,3,1,4,17,331.2957,0.129326,798.299,1396.7442,37,1.4751,12,4,0.4784,0.1595,3,7775,309.9668,0.210847,10.206,8781.0,0.0,0.0,0.0,LCK,complete,1505,1
Lucid,Dplus Kia,jng,16.01,2026,2026-01-16 08:05:40,203.0,523.0,13.0,5450.0,6545.0,120.0,6,0,5,17,492.9568,0.192433,723.1894,821.7807,50,1.9934,9,11,0.3588,0.4385,7,7174,286.0066,0.194549,7.5349,1349.0,0.0,0.0,0.0,LCK,complete,1505,1
ShowMaker,Dplus Kia,mid,16.01,2026,2026-01-16 08:05:40,350.0,315.0,15.0,6035.0,8786.0,178.0,3,0,12,17,643.9734,0.251385,598.0066,323.0432,36,1.4352,15,5,0.598,0.1993,5,8231,328.1462,0.223213,11.402,7019.0,0.0,0.0,0.0,LCK,complete,1505,1
Smash,Dplus Kia,bot,16.01,2026,2026-01-16 08:05:40,498.0,921.0,13.0,6611.0,5756.0,151.0,5,1,9,17,840.5581,0.328125,509.5814,335.4817,33,1.3156,11,10,0.4385,0.3987,2,10047,400.5449,0.272459,10.9236,7174.0,0.0,0.0,1.0,LCK,complete,1505,1
Career,Dplus Kia,sup,16.01,2026,2026-01-16 08:05:40,-185.0,45.0,-8.0,3608.0,4497.0,16.0,0,1,17,17,252.9169,0.0987301,257.3422,144.3189,74,2.9502,28,10,1.1163,0.3987,4,3648,145.4352,0.0989316,0.8771,4684.0,0.0,0.0,0.0,LCK,complete,1505,1
DuDu,DN SOOPers,top,16.01,2026,2026-01-16 08:05:40,307.0,562.0,-1.0,5347.0,9152.0,143.0,0,4,1,3,801.0897,0.371987,692.2525,837.5282,31,1.2359,12,0,0.4784,0.0,5,5177,206.392,0.202124,8.6512,4812.0,0.0,0.0,0.0,LCK,complete,1505,0
Pyosik,DN SOOPers,jng,16.01,2026,2026-01-16 08:05:40,-203.0,-523.0,-13.0,5247.0,6022.0,107.0,1,4,1,3,130.0465,0.0603873,887.7608,699.2292,36,1.4352,6,9,0.2392,0.3588,5,4894,195.1096,0.191075,6.4186,2111.0,0.0,1.0,0.0,LCK,complete,1505,0
Clozer,DN SOOPers,mid,16.01,2026,2026-01-16 08:05:40,-350.0,-315.0,-15.0,5685.0,8471.0,163.0,1,2,0,3,459.8272,0.213521,378.4983,213.4086,28,1.1163,14,4,0.5581,0.1595,4,6001,239.2425,0.234294,10.8837,0.0,0.0,0.0,0.0,LCK,complete,1505,0
deokdam,DN SOOPers,bot,16.01,2026,2026-01-16 08:05:40,-498.0,-921.0,-13.0,6113.0,4835.0,138.0,1,3,1,3,518.392,0.240716,713.9003,431.9601,25,0.9967,13,4,0.5183,0.1595,3,6849,273.0498,0.267401,9.4884,1117.0,1.0,0.0,0.0,LCK,complete,1505,0
Life,DN SOOPers,sup,16.01,2026,2026-01-16 08:05:40,185.0,-45.0,8.0,3793.0,4452.0,24.0,0,4,2,3,244.186,0.113388,434.9103,183.0299,74,2.9502,34,9,1.3555,0.3588,7,2692,107.3223,0.105107,1.1561,218.0,0.0,1.0,0.0,LCK,complete,1505,0
Siwoo,Dplus Kia,top,16.01,2026,2026-01-16 08:53:11,883.0,142.0,31.0,5252.0,8589.0,149.0,2,0,1,15,891.9531,0.285168,818.0859,706.4063,23,0.8984,9,2,0.3516,0.0781,1,8383,327.4609,0.204523,10.625,17615.0,0.0,0.0,0.0,LCK,complete,1536,1
Lucid,Dplus Kia,jng,16.01,2026,2026-01-16 08:53:11,100.0,1728.0,39.0,5911.0,7857.0,145.0,3,1,10,15,718.5156,0.229718,1159.6484,822.5391,36,1.4063,7,8,0.2734,0.3125,5,9044,353.2813,0.22065,8.9844,4306.0,0.0,1.0,0.0,LCK,complete,1536,1
ShowMaker,Dplus Kia,mid,16.01,2026,2026-01-16 08:53:11,731.0,604.0,11.0,6094.0,8791.0,169.0,4,0,6,15,553.2422,0.176878,589.8438,646.4844,36,1.4063,10,7,0.3906,0.2734,10,8784,343.125,0.214307,10.6641,8430.0,0.0,0.0,0.0,LCK,complete,1536,1
Smash,Dplus Kia,bot,16.01,2026,2026-01-16 08:53:11,-868.0,-194.0,-4.0,5388.0,5572.0,133.0,5,2,7,15,775.1563,0.247827,366.6016,185.3516,32,1.25,12,9,0.4688,0.3516,4,10276,401.4063,0.250708,10.2344,6955.0,0.0,1.0,0.0,LCK,complete,1536,1
Career,Dplus Kia,sup,16.01,2026,2026-01-16 08:53:11,157.0,-622.0,8.0,4116.0,3552.0,26.0,1,3,10,15,188.9453,0.0604081,586.7969,491.6016,100,3.9063,42,14,1.6406,0.5469,9,4501,175.8203,0.109812,1.6016,1356.0,1.0,0.0,0.0,LCK,complete,1536,1
DuDu,DN SOOPers,top,16.01,2026,2026-01-16 08:53:11,-883.0,-142.0,-31.0,4369.0,8447.0,118.0,1,1,0,6,550.4688,0.261311,1088.0859,1443.75,21,0.8203,9,1,0.3516,0.0391,2,5004,195.4688,0.193878,8.2422,297.0,0.0,0.0,0.0,LCK,complete,1536,0
Pyosik,DN SOOPers,jng,16.01,2026,2026-01-16 08:53:11,-100.0,-1728.0,-39.0,5811.0,6129.0,106.0,3,4,3,6,395.2734,0.187639,808.3203,773.2031,40,1.5625,8,8,0.3125,0.3125,7,5329,208.1641,0.20647,6.3672,0.0,0.0,0.0,0.0,LCK,complete,1536,0
Clozer,DN SOOPers,mid,16.01,2026,2026-01-16 08:53:11,-731.0,-604.0,-11.0,5363.0,8187.0,158.0,1,2,1,6,409.8047,0.194537,461.8359,405.3516,22,0.8594,12,3,0.4688,0.1172,3,5730,223.8281,0.222007,10.3906,574.0,0.0,0.0,0.0,LCK,complete,1536,0
deokdam,DN SOOPers,bot,16.01,2026,2026-01-16 08:53:11,868.0,194.0,4.0,6256.0,5766.0,137.0,1,3,5,6,480.2734,0.227989,563.3203,309.2578,40,1.5625,12,10,0.4688,0.3906,4,6838,267.1094,0.264937,9.3359,834.0,0.0,0.0,0.0,LCK,complete,1536,0
Life,DN SOOPers,sup,16.01,2026,2026-01-16 08:53:11,-157.0,622.0,-8.0,3959.0,4174.0,18.0,0,5,6,6,270.7422,0.128523,676.5234,572.1484,100,3.9063,44,16,1.7188,0.625,6,2909,113.6328,0.112708,1.0547,0.0,0.0,0.0,1.0,LCK,complete,1536,0
Doran,T1,top,16.01,2026,2026-01-16 10:08:16,821.0,1247.0,7.0,6123.0,8833.0,128.0,1,3,8,13,358.9932,0.160493,603.9728,878.8844,38,1.034,11,4,0.2993,0.1088,5,9098,247.5646,0.195173,8.6259,10113.0,0.0,0.0,1.0,LCK,complete,2205,0
Oner,T1,jng,16.01,2026,2026-01-16 10:08:16,370.0,-577.0,-1.0,5784.0,6560.0,119.0,4,3,2,13,330.2313,0.147635,781.932,509.3061,59,1.6054,16,11,0.4354,0.2993,13,8410,228.8435,0.180414,6.7755,344.0,0.0,0.0,0.0,LCK,complete,2205,0
Faker,T1,mid,16.01,2026,2026-01-16 10:08:16,137.0,696.0,11.0,6163.0,8640.0,164.0,4,3,4,13,585.8503,0.261913,593.8776,455.7279,65,1.7687,20,13,0.5442,0.3537,3,11180,304.2177,0.239836,9.4422,6230.0,0.0,0.0,0.0,LCK,complete,2205,0
Peyz,T1,bot,16.01,2026,2026-01-16 10:08:16,-87.0,-335.0,-8.0,6441.0,5450.0,153.0,4,4,3,13,803.7823,0.359342,449.6054,319.102,62,1.6871,17,20,0.4626,0.5442,5,13572,369.3061,0.291149,10.8027,3880.0,0.0,0.0,0.0,LCK,complete,2205,0
Keria,T1,sup,16.01,2026,2026-01-16 10:08:16,79.0,417.0,-5.0,3700.0,4616.0,20.0,0,3,7,13,157.9592,0.0706179,365.7687,170.9116,135,3.6735,72,12,1.9592,0.3265,19,4355,118.5034,0.0934272,0.9796,37.0,0.0,0.0,0.0,LCK,complete,2205,0
Zeus,Hanwha Life Esports,top,16.01,2026,2026-01-16 10:08:16,-821.0,-1247.0,-7.0,5302.0,7586.0,121.0,3,6,9,16,611.3741,0.284312,636.1633,837.4694,61,1.6599,17,4,0.4626,0.1088,10,8859,241.0612,0.170153,7.4558,4332.0,1.0,0.0,0.0,LCK,complete,2205,1
Kanavi,Hanwha Life Esports,jng,16.01,2026,2026-01-16 10:08:16,-370.0,577.0,1.0,5414.0,7137.0,120.0,3,3,6,16,341.7415,0.158922,905.7687,1104.7075,72,1.9592,12,17,0.3265,0.4626,11,9846,267.9184,0.18911,7.0748,4770.0,0.0,0.0,0.0,LCK,complete,2205,1
Zeka,Hanwha Life Esports,mid,16.01,2026,2026-01-16 10:08:16,-137.0,-696.0,-11.0,6026.0,7944.0,153.0,1,2,10,16,392.3265,0.182446,426.8571,254.966,48,1.3061,25,6,0.6803,0.1633,11,9847,267.9456,0.189129,8.7075,13183.0,0.0,0.0,0.0,LCK,complete,2205,1
Gumayusi,Hanwha Life Esports,bot,16.01,2026,2026-01-16 10:08:16,87.0,335.0,8.0,6528.0,5785.0,161.0,8,0,4,16,701.2245,0.326095,508.7891,331.6463,64,1.7415,16,22,0.4354,0.5986,6,17899,487.0476,0.343779,12.3537,14658.0,0.0,0.0,0.0,LCK,complete,2205,1
Delight,Hanwha Life Esports,sup,16.01,2026,2026-01-16 10:08:16,-79.0,-417.0,5.0,3621.0,4199.0,25.0,1,2,12,16,103.7007,0.0482246,565.0068,726.9932,146,3.9728,77,9,2.0952,0.2449,18,5614,152.7619,0.107829,0.8435,1191.0,0.0,0.0,0.0,LCK,complete,2205,1
Zeus,Hanwha Life Esports,top,16.01,2026,2026-01-16 11:07:37,107.0,-763.0,-3.0,5485.0,8373.0,150.0,0,3,1,6,745.4148,0.272361,1194.0487,893.4872,34,1.2726,13,3,0.4866,0.1123,4,5232,195.8328,0.176991,8.4966,4847.0,0.0,0.0,0.0,LCK,complete,1603,0
Kanavi,Hanwha Life Esports,jng,16.01,2026,2026-01-16 11:07:37,-1355.0,-1157.0,-32.0,4828.0,6390.0,105.0,0,6,4,6,356.1073,0.130115,984.8534,849.582,37,1.3849,10,7,0.3743,0.262,9,4691,175.5833,0.158691,5.9888,2670.0,0.0,0.0,1.0,LCK,complete,1603,0
Zeka,Hanwha Life Esports,mid,16.01,2026,2026-01-16 11:07:37,280.0,615.0,30.0,5609.0,7709.0,152.0,5,3,0,6,710.6425,0.259655,741.859,376.544,32,1.1978,14,1,0.524,0.0374,4,7939,297.1553,0.26856,8.8709,3031.0,0.0,0.0,0.0,LCK,complete,1603,0
Gumayusi,Hanwha Life Esports,bot,16.01,2026,2026-01-16 11:07:37,-686.0,813.0,-1.0,6279.0,6808.0,159.0,1,4,3,6,810.131,0.296007,499.3512,251.3787,28,1.048,14,5,0.524,0.1871,6,8923,333.9863,0.301846,10.8546,3068.0,0.0,0.0,0.0,LCK,complete,1603,0
Delight,Hanwha Life Esports,sup,16.01,2026,2026-01-16 11:07:37,-238.0,-1245.0,9.0,3666.0,3353.0,28.0,0,6,3,6,114.5727,0.0418627,639.1516,534.8347,111,4.1547,49,16,1.8341,0.5989,15,2776,103.9052,0.0939125,1.3849,0.0,0.0,0.0,0.0,LCK,complete,1603,0
Doran,T1,top,16.01,2026,2026-01-16 11:07:37,-107.0,763.0,3.0,5378.0,9136.0,153.0,3,0,4,22,301.4223,0.0885919,799.0518,1596.5315,27,1.0106,15,2,0.5614,0.0749,3,7922,296.519,0.190713,9.2452,8229.0,0.0,0.0,0.0,LCK,complete,1603,1
Oner,T1,jng,16.01,2026,2026-01-16 11:07:37,1355.0,1157.0,32.0,6183.0,7547.0,137.0,4,2,15,22,761.1354,0.223707,1456.0948,1028.4591,53,1.9838,9,17,0.3369,0.6363,7,9496,355.4336,0.228603,9.1329,3291.0,0.0,1.0,0.0,LCK,complete,1603,1
Faker,T1,mid,16.01,2026,2026-01-16 11:07:37,-280.0,-615.0,-30.0,5329.0,7094.0,122.0,9,2,6,22,1105.34,0.324873,1030.7798,667.1491,32,1.1978,6,8,0.2246,0.2994,2,8492,317.854,0.204434,8.4966,2941.0,1.0,0.0,0.0,LCK,complete,1603,1
Peyz,T1,bot,16.01,2026,2026-01-16 11:07:37,686.0,-813.0,1.0,6965.0,5995.0,160.0,5,1,6,22,943.3812,0.277272,471.6157,521.7717,43,1.6095,12,15,0.4492,0.5614,4,11130,416.5939,0.267939,11.2289,17020.0,0.0,0.0,0.0,LCK,complete,1603,1
Keria,T1,sup,16.01,2026,2026-01-16 11:07:37,238.0,1245.0,-9.0,3904.0,4598.0,19.0,1,1,13,22,291.0917,0.0855556,378.7898,249.058,98,3.6681,55,8,2.0586,0.2994,14,4499,168.3968,0.108311,0.8609,4826.0,0.0,1.0,0.0,LCK,complete,1603,1
Doran,T1,top,16.01,2026,2026-01-16 11:56:34,1073.0,383.0,12.0,5765.0,8694.0,141.0,9,3,10,32,1393.8,0.326245,850.2,693.8824,27,0.9529,10,3,0.3529,0.1059,1,9938,350.7529,0.205085,8.4353,15422.0,0.0,0.0,0.0,LCK,complete,1700,1
Oner,T1,jng,16.01,2026,2026-01-16 11:56:34,742.0,606.0,-2.0,5949.0,6880.0,121.0,9,4,11,32,541.7647,0.12681,1281.7059,976.8706,34,1.2,7,6,0.2471,0.2118,6,10129,357.4941,0.209026,7.9412,3966.0,1.0,0.0,0.0,LCK,complete,1700,1
Faker,T1,mid,16.01,2026,2026-01-16 11:56:34,1385.0,1405.0,24.0,6047.0,8365.0,148.0,4,2,19,32,848.0471,0.198501,606.6353,438.3882,32,1.1294,16,7,0.5647,0.2471,5,8819,311.2588,0.181993,8.1882,7975.0,0.0,1.0,0.0,LCK,complete,1700,1
Peyz,T1,bot,16.01,2026,2026-01-16 11:56:34,1161.0,673.0,-7.0,6883.0,6573.0,141.0,9,0,17,32,1175.3647,0.275116,624.9882,411.7412,44,1.5529,17,9,0.6,0.3176,7,14115,498.1765,0.291279,9.9529,8709.0,0.0,0.0,0.0,LCK,complete,1700,1
Keria,T1,sup,16.01,2026,2026-01-16 11:56:34,97.0,701.0,-8.0,3705.0,4084.0,21.0,1,0,24,32,313.2706,0.0733269,495.7412,264.1412,100,3.5294,51,12,1.8,0.4235,16,5457,192.6,0.112617,1.0588,1408.0,0.0,0.0,0.0,LCK,complete,1700,1
Zeus,Hanwha Life Esports,top,16.01,2026,2026-01-16 11:56:34,-1073.0,-383.0,-12.0,4692.0,8311.0,129.0,2,4,2,9,486.7412,0.19572,1394.0824,1195.2353,29,1.0235,13,1,0.4588,0.0353,6,5762,203.3647,0.187596,7.2706,1134.0,0.0,0.0,0.0,LCK,complete,1700,0
Kanavi,Hanwha Life Esports,jng,16.01,2026,2026-01-16 11:56:34,-742.0,-606.0,2.0,5207.0,6274.0,123.0,1,8,7,9,502.8353,0.202191,1128.7765,1163.2235,50,1.7647,9,14,0.3176,0.4941,8,6211,219.2118,0.202214,6.3882,0.0,0.0,0.0,0.0,LCK,complete,1700,0
Zeka,Hanwha Life Esports,mid,16.01,2026,2026-01-16 11:56:34,-1385.0,-1405.0,-24.0,4662.0,6960.0,124.0,4,9,5,9,665.4706,0.267587,1026.1412,702.7765,21,0.7412,11,2,0.3882,0.0706,5,7331,258.7412,0.238676,8.0824,4129.0,0.0,0.0,1.0,LCK,complete,1700,0
Gumayusi,Hanwha Life Esports,bot,16.01,2026,2026-01-16 11:56:34,-1161.0,-673.0,7.0,5722.0,5900.0,148.0,2,4,4,9,668.5412,0.268822,573.1412,400.7294,27,0.9529,12,5,0.4235,0.1765,4,8478,299.2235,0.276017,9.9882,0.0,0.0,0.0,0.0,LCK,complete,1700,0
Delight,Hanwha Life Esports,sup,16.01,2026,2026-01-16 11:56:34,-97.0,-701.0,8.0,3608.0,3383.0,29.0,0,7,8,9,163.3412,0.0656799,719.8235,939.5647,90,3.1765,43,13,1.5176,0.4588,13,2933,103.5176,0.0954976,1.3059,0.0,0.0,0.0,0.0,LCK,complete,1700,0
Clear,BNK FEARX,top,16.01,2026,2026-01-17 08:05:53,-497.0,-573.0,2.0,5030.0,8523.0,145.0,1,4,10,17,542.666,0.201402,1034.7726,1099.8536,46,1.4428,16,8,0.5018,0.2509,4,7949,249.3152,0.173313,8.8134,4320.0,0.0,0.0,1.0,LCK,complete,1913,1
Raptor,BNK FEARX,jng,16.01,2026,2026-01-17 08:05:53,-1707.0,-1074.0,-10.0,4961.0,6002.0,116.0,5,4,7,17,467.6111,0.173546,1044.1819,770.9357,37,1.1605,10,7,0.3136,0.2196,10,9358,293.5076,0.204034,6.1474,0.0,0.0,0.0,0.0,LCK,complete,1913,1
VicLa,BNK FEARX,mid,16.01,2026,2026-01-17 08:05:53,-408.0,-416.0,2.0,5693.0,8024.0,165.0,5,1,9,17,681.2337,0.252829,451.4271,406.7642,66,2.07,23,15,0.7214,0.4705,9,10025,314.4276,0.218577,10.3502,4095.0,0.0,0.0,0.0,LCK,complete,1913,1
Diable,BNK FEARX,bot,16.01,2026,2026-01-17 08:05:53,-190.0,-963.0,-17.0,5826.0,5958.0,136.0,4,2,8,17,783.5442,0.290799,477.0831,261.7041,52,1.6309,18,7,0.5646,0.2196,7,13807,433.0476,0.301037,11.1971,17477.0,0.0,0.0,0.0,LCK,complete,1913,1
Kellin,BNK FEARX,sup,16.01,2026,2026-01-17 08:05:53,-115.0,-607.0,-5.0,3514.0,2823.0,13.0,2,2,13,17,219.3936,0.0814243,481.976,439.5714,161,5.0497,79,21,2.4778,0.6587,23,4726,148.2279,0.10304,0.9096,1017.0,0.0,0.0,0.0,LCK,complete,1913,1
Casting,HANJIN BRION,top,16.01,2026,2026-01-17 08:05:53,497.0,573.0,-2.0,5527.0,9096.0,143.0,2,4,4,13,902.7601,0.327754,763.0633,864.3701,54,1.6937,19,7,0.5959,0.2196,7,7673,240.6587,0.199257,8.5938,4308.0,0.0,1.0,0.0,LCK,complete,1913,0
GIDEON,HANJIN BRION,jng,16.01,2026,2026-01-17 08:05:53,1707.0,1074.0,10.0,6668.0,7076.0,126.0,7,4,5,13,419.9059,0.15245,949.2734,1092.4516,77,2.4151,14,19,0.4391,0.5959,11,9988,313.2671,0.259376,8.4056,0.0,1.0,0.0,0.0,LCK,complete,1913,0
Roamer,HANJIN BRION,mid,16.01,2026,2026-01-17 08:05:53,408.0,416.0,-2.0,6101.0,8440.0,163.0,2,2,5,13,508.8866,0.184755,433.9885,299.5609,64,2.0073,20,9,0.6273,0.2823,8,7986,250.4757,0.207386,9.9739,1435.0,0.0,0.0,0.0,LCK,complete,1913,0
Teddy,HANJIN BRION,bot,16.01,2026,2026-01-17 08:05:53,190.0,963.0,17.0,6016.0,6921.0,153.0,2,2,4,13,685.1542,0.24875,449.5452,283.5651,36,1.1291,13,7,0.4077,0.2196,2,9177,287.8306,0.238315,10.3816,4160.0,0.0,0.0,0.0,LCK,complete,1913,0
Namgung,HANJIN BRION,sup,16.01,2026,2026-01-17 08:05:53,115.0,607.0,5.0,3629.0,3430.0,18.0,0,5,7,13,237.679,0.0862911,638.4527,742.1119,161,5.0497,68,28,2.1328,0.8782,15,3684,115.5463,0.0956668,1.1918,0.0,0.0,0.0,0.0,LCK,complete,1913,0
Clear,BNK FEARX,top,16.01,2026,2026-01-17 09:01:27,510.0,235.0,-3.0,5547.0,9058.0,141.0,1,4,3,10,567.012,0.207451,1297.8884,871.3944,34,1.3546,13,3,0.5179,0.1195,5,5420,215.9363,0.190617,8.6056,3265.0,0.0,0.0,0.0,LCK,complete,1506,0
Raptor,BNK FEARX,jng,16.01,2026,2026-01-17 09:01:27,81.0,-10.0,-8.0,5344.0,5942.0,98.0,1,4,7,10,486.6135,0.178036,1126.2948,802.5896,44,1.753,7,12,0.2789,0.4781,6,5287,210.6375,0.18594,5.9761,706.0,0.0,1.0,0.0,LCK,complete,1506,0
VicLa,BNK FEARX,mid,16.01,2026,2026-01-17 09:01:27,293.0,-335.0,-14.0,6674.0,7883.0,138.0,5,5,4,10,854.2231,0.312533,822.8685,738.9641,32,1.2749,15,2,0.5976,0.0797,5,6615,263.5458,0.232643,8.6454,4776.0,1.0,0.0,0.0,LCK,complete,1506,0
Diable,BNK FEARX,bot,16.01,2026,2026-01-17 09:01:27,-307.0,-665.0,11.0,6302.0,5477.0,152.0,3,4,4,10,643.7052,0.235511,698.1673,412.6295,43,1.7131,16,11,0.6375,0.4382,7,8342,332.3506,0.293379,9.8406,3434.0,0.0,0.0,0.0,LCK,complete,1506,0
Kellin,BNK FEARX,sup,16.01,2026,2026-01-17 09:01:27,-242.0,305.0,-7.0,3612.0,4558.0,21.0,0,3,7,10,181.6733,0.0664684,486.7331,198.4861,84,3.3466,42,7,1.6733,0.2789,10,2770,110.3586,0.0974215,1.1155,96.0,0.0,0.0,0.0,LCK,complete,1506,0
Casting,HANJIN BRION,top,16.01,2026,2026-01-17 09:01:27,-510.0,-235.0,3.0,5037.0,8823.0,144.0,2,2,9,20,926.7331,0.259236,743.5458,1113.745,40,1.5936,14,1,0.5578,0.0398,3,7161,285.2988,0.176938,8.9243,10280.0,0.0,0.0,0.0,LCK,complete,1506,1
GIDEON,HANJIN BRION,jng,16.01,2026,2026-01-17 09:01:27,-81.0,10.0,8.0,5263.0,5952.0,106.0,4,1,10,20,449.8406,0.125834,1121.5139,997.5697,48,1.9124,8,13,0.3187,0.5179,7,8025,319.7211,0.198285,6.494,13810.0,0.0,0.0,0.0,LCK,complete,1506,1
Roamer,HANJIN BRION,mid,16.01,2026,2026-01-17 09:01:27,-293.0,335.0,14.0,6381.0,8218.0,152.0,5,1,12,20,828.8845,0.231865,727.5299,344.6215,41,1.6335,17,8,0.6773,0.3187,12,9877,393.506,0.244044,11.2351,7974.0,0.0,0.0,1.0,LCK,complete,1506,1
Teddy,HANJIN BRION,bot,16.01,2026,2026-01-17 09:01:27,307.0,665.0,-11.0,6609.0,6142.0,141.0,7,4,10,20,1113.7849,0.31156,522.2709,230.8765,24,0.9562,11,5,0.4382,0.1992,2,10844,432.0319,0.267937,9.761,8104.0,0.0,0.0,0.0,LCK,complete,1506,1
Namgung,HANJIN BRION,sup,16.01,2026,2026-01-17 09:01:27,242.0,-305.0,7.0,3854.0,4253.0,28.0,2,2,14,20,255.6175,0.0715042,699.243,921.753,103,4.1036,49,16,1.9522,0.6375,12,4565,181.8725,0.112796,1.5538,1499.0,0.0,0.0,0.0,LCK,complete,1506,1
Casting,HANJIN BRION,top,16.01,2026,2026-01-17 09:47:06,-4.0,213.0,21.0,5580.0,9501.0,165.0,1,1,4,12,542.9081,0.202497,846.5844,1735.1989,82,2.2497,29,12,0.7956,0.3292,12,8630,236.7627,0.192754,9.0809,4459.0,0.0,0.0,0.0,LCK,complete,2187,0
GIDEON,HANJIN BRION,jng,16.01,2026,2026-01-17 09:47:06,51.0,3.0,-1.0,5288.0,6346.0,113.0,3,3,5,12,317.476,0.118414,871.8519,1104.5267,85,2.332,19,22,0.5213,0.6036,16,9316,255.583,0.208077,6.941,1699.0,0.0,0.0,0.0,LCK,complete,2187,0
Roamer,HANJIN BRION,mid,16.01,2026,2026-01-17 09:47:06,-306.0,-575.0,-12.0,5498.0,7828.0,156.0,2,4,3,12,624.6914,0.233001,459.5885,214.9246,39,1.07,21,7,0.5761,0.192,11,8649,237.284,0.193179,8.8066,1489.0,0.0,0.0,0.0,LCK,complete,2187,0
Teddy,HANJIN BRION,bot,16.01,2026,2026-01-17 09:47:06,704.0,549.0,4.0,7245.0,6004.0,148.0,5,5,5,12,868.0933,0.323786,503.7311,309.3827,62,1.701,15,15,0.4115,0.4115,3,13329,365.679,0.297709,9.9588,5796.0,0.0,0.0,1.0,LCK,complete,2187,0
Namgung,HANJIN BRION,sup,16.01,2026,2026-01-17 09:47:06,556.0,330.0,-6.0,4188.0,4473.0,19.0,1,5,9,12,327.9012,0.122302,690.0412,714.4582,169,4.6365,70,22,1.9204,0.6036,18,4848,133.0041,0.108281,0.9328,373.0,0.0,0.0,0.0,LCK,complete,2187,0
Clear,BNK FEARX,top,16.01,2026,2026-01-17 09:47:06,4.0,-213.0,-21.0,5584.0,9288.0,144.0,5,2,4,18,602.8258,0.214693,1106.5844,1461.9204,64,1.7558,25,8,0.6859,0.2195,7,12623,346.31,0.246312,10.9191,24808.0,0.0,0.0,0.0,LCK,complete,2187,1
Raptor,BNK FEARX,jng,16.01,2026,2026-01-17 09:47:06,-51.0,-3.0,1.0,5237.0,6343.0,114.0,0,2,8,18,250.9739,0.0893831,826.2277,797.0645,78,2.1399,13,20,0.3567,0.5487,12,8170,224.1427,0.159421,6.749,4396.0,0.0,0.0,0.0,LCK,complete,2187,1
VicLa,BNK FEARX,mid,16.01,2026,2026-01-17 09:47:06,306.0,575.0,12.0,5804.0,8403.0,168.0,5,1,11,18,1029.4376,0.366629,506.7764,587.3525,51,1.3992,17,16,0.4664,0.439,3,10415,285.7339,0.203227,9.2455,5513.0,0.0,0.0,0.0,LCK,complete,2187,1
Diable,BNK FEARX,bot,16.01,2026,2026-01-17 09:47:06,-704.0,-549.0,-4.0,6541.0,5455.0,144.0,8,3,6,18,735.8299,0.262062,605.8985,379.9726,61,1.6735,18,20,0.4938,0.5487,5,15549,426.5844,0.303408,10.0137,5861.0,1.0,0.0,0.0,LCK,complete,2187,1
